Ponded Water,Distance,Bulk Density,Concentration,Porosity,Hydraulic Conductivity,Dispersivity,Type-1 Sorption Fraction,Adsorption Coefficient,Type-2 Sorption Reaction Rate,Flux,Horizontal,Particle Density,Degree of Saturation,Relative Velocity,Saturation
0.0,0.0,0.3659933029352356,0.0,0.2684696231901076,0.8455109117505418,0.07169574657168921,0.08908022483273298,0.03839627266814184,0.06283391527734092,0.5,1.0,0.21368911280337155,0.29016162481744234,0.6930645480322754,False
0.3,0.0,0.6237951036671134,0.0,0.691249890350337,0.5174081241355281,0.10579125093657205,0.47127358317646867,0.5521632685238848,0.20723110670063843,0.0,1.0,0.7292213260660851,0.9999631626004837,0.33613800309813474,True
0.0,0.08823529411764708,0.2734001106991384,0.24981245311327835,0.4200999816451598,0.9729521008559631,0.23999260565362626,0.09299285551693189,0.1600874789248054,0.09260423704205197,0.5,1.0,0.25111204945205134,0.48357967896340137,0.47904082199880954,False
0.0,1.0,0.5466129557554638,0.0622655663915979,0.4095067623826716,0.7487154750093009,0.09308861360869396,0.04147547868165538,0.43470408566574364,0.1327581587573376,0.02,0.0,0.45174282412827793,0.9998269677869194,0.3623357675755061,True
0.0,0.08823529411764708,0.3702377742537184,0.0,0.5322630896203191,0.7958535072131808,0.9314483575614759,0.32804473023272823,0.0015871616882193584,0.20531221897362092,0.5,1.0,0.4076761755269773,0.9998707199841201,0.9557159746858035,False
0.0,0.411764705882353,0.6483409623456033,0.0007501875468867217,0.44652923536964595,0.5135998400772662,0.3064206775297474,0.07276039208940366,0.03093236221633858,0.19091036109432621,1.0,0.0,0.557211133397483,0.9995339780486181,0.8638158535617655,True
0.1,0.08823529411764708,0.7453403909693073,0.0007501875468867217,0.8522199054908062,0.3844365225231114,0.45560486345627865,0.10143359994942006,0.8565060416798032,0.02760186875084258,0.0,1.0,0.9594775019993849,0.9999631675940648,0.289342966269524,True
0.0,1.0,0.2896048236984292,0.0622655663915979,0.5872132314219849,0.7737745325887191,0.11553232570912832,0.41759796375049146,0.05936279231264659,0.14338428342548415,0.02,1.0,0.38619363906817306,0.28491143575121114,0.6164975841788651,False
0.3,0.411764705882353,0.24799780249180348,1.0,0.374389264453312,0.9089019727126729,0.05590117668816521,0.8986916460352433,0.006224042819039967,0.34020016886832627,0.0,1.0,0.19922633713557492,0.9999475731517045,0.9301426433379276,True
0.6,0.0,0.2607045785795066,1.0,0.32051425767077024,0.7792075786005581,0.06421633359736839,0.3071949194938994,0.1809460486659887,0.02095754838812376,0.0,1.0,0.17096886282906176,0.9999672516188585,0.8016439536832212,True
0.0,0.08823529411764708,0.6057062003390055,0.0,0.5544813211832196,0.6521377438736503,0.9106070255693183,0.48514107979297166,0.010138602388880993,0.1500501872988332,0.1,1.0,0.6070858757775,0.890050501830743,0.9273721402459126,False
0.0,0.08823529411764708,0.2960716243466166,0.0007501875468867217,0.13215997880224872,0.7777644755540073,0.5048591745501654,0.12299621409653078,0.02151668602014388,0.1536182755190589,1.0,0.0,0.0683858033593463,0.9999633371730994,0.8784409978618662,True
0.0,0.411764705882353,0.4642195747125326,0.24981245311327835,0.13530714268844646,0.7189272446400137,0.9818240300422078,0.343016301397399,0.06834684137110493,0.07984731619362945,0.04,0.0,0.1944136848960154,0.9997859133196236,0.792026718506863,True
0.0,1.0,0.23568910764954243,0.0622655663915979,0.3998183433768201,0.8441169642064273,0.4654458139558081,0.608365481771481,0.38122285409003287,0.4315275179591289,0.5,1.0,0.20789149491359016,0.834443361107954,0.36410404321156187,False
0.0,0.411764705882353,0.1709970769517355,0.24981245311327835,0.3160180525105325,0.7715674550718779,0.9674708641044976,0.5273106112882086,0.3516393180482809,0.13542103242905482,0.1,0.0,0.10024772576126395,0.9999474289254353,0.4195688423439567,True
0.0,0.411764705882353,0.7229995680882633,0.0007501875468867217,0.46868371808048126,0.40358601027139074,0.048772147963264616,0.8819340103608554,0.4466604676413857,0.5768470125535106,0.1,1.0,0.6313757388337198,0.6144532125498016,0.27057762872093205,False
0.0,0.0,0.4810068417373907,0.0622655663915979,0.5020988113140583,0.7886828132369351,0.2691563707340313,0.4044225906799497,0.3319890992139249,0.2890111848067432,0.02,0.0,0.4706196714075075,0.999957581264906,0.46067450071597155,True
0.0,0.0,0.44906849174104835,0.0007501875468867217,0.32482943936630804,0.6521548235931399,0.46820973854882614,0.6494300862934274,0.030326449217494406,0.1392668756658879,0.04,0.0,0.3160435379682669,0.9999604226405183,0.8562835183009267,True
0.3,0.08823529411764708,0.6999624741824961,0.24981245311327835,0.6774080506343512,0.534667616008091,0.4492387483018247,0.8683471385397036,0.29440442151555973,0.42135553451450086,0.0,1.0,0.7781607602377028,0.9999706749022328,0.4659166135589019,True
0.0,0.08823529411764708,0.4692508002827367,1.0,0.24257820828387544,0.6612497831103681,0.2916250719844127,0.7831166303930669,0.06187972169383778,0.2729716821057172,1.0,0.0,0.27272496741080854,0.9999598043166436,0.7626058568300097,True
0.0,0.08823529411764708,0.6371223099542309,0.0622655663915979,0.77302489220695,0.5911970951448309,0.2774533139074432,0.05606546100113492,0.6270178280038131,0.017054612853321455,1.0,0.0,0.806334325351167,0.9999698266902981,0.31710442599407584,True
0.0,1.0,0.36037940892490194,0.0,0.24629152545163846,0.9259789046845893,0.9269578571124449,0.2852447925936163,0.2981819321744636,0.07527422910455724,0.5,0.0,0.19402261499382778,0.9998579245265315,0.44915546619192154,True
1.0,1.0,0.4321043941234324,1.0,0.429752041554631,0.4800239568612227,0.9161876756022598,0.26587622302266367,0.001672311156546126,0.012792832768726219,0.0,1.0,0.3793031034402361,0.9999738305165435,0.9613413829237984,True
0.3,0.08823529411764708,0.5751342015474661,0.24981245311327835,0.3862505642354579,0.6131932392922927,0.9428626215431313,0.3058646781760868,0.29188108946365304,0.14857674496262205,0.0,1.0,0.4562215312103346,0.9999631793345369,0.48789019766367936,True
0.0,0.08823529411764708,0.34807266797924985,0.0007501875468867217,0.3484210554619196,0.9526481549835483,0.5110367170291055,0.590620899024794,0.06279024006264615,0.29793608859341925,0.1,1.0,0.2566195970406886,0.2784761921945267,0.5857187749403376,False
0.0,0.08823529411764708,0.7362708269018761,0.24981245311327835,0.6842723488329097,0.5196249187567505,0.0724212546849247,0.034132380029932394,0.1068110397833882,0.32397955143906776,0.04,1.0,0.812372135085222,0.43808020036342976,0.5467732577731065,False
0.0,1.0,0.25192862054563125,0.0622655663915979,0.21966202415058644,0.9867047787324464,0.23956384236803613,0.4921499296024338,0.04965183930388495,0.11113314337347764,0.04,1.0,0.09482441676293885,0.7994796445871508,0.7827214280490848,False
0.0,0.08823529411764708,0.5529948798169597,0.0007501875468867217,0.2314600509900484,0.6865866391751226,0.3221707190512468,0.11974475673212681,0.21957265864349265,0.08882072933906535,0.5,1.0,0.32734036559844526,0.4028379903720286,0.34800381297593164,False
1.0,0.08823529411764708,0.1472429069257224,0.24981245311327835,0.45195854338558616,0.9396463605277602,0.04998974101507398,0.8547931228763752,0.36611221552695555,0.0004714255680274074,0.0,1.0,0.17740286671917982,0.9999684331902097,0.4762290998882768,True
0.6,0.08823529411764708,0.4125416286201009,0.0622655663915979,0.3043406590013755,0.4550614523011247,0.12465455717579411,0.9065028244136135,0.044097641596568884,0.1714678737786119,0.0,1.0,0.2739110730570671,0.9999645698891009,0.8262112196090252,True
0.0,0.08823529411764708,0.5048343169545237,0.0007501875468867217,0.2559915483936477,0.6223131948033777,0.09268728768098838,0.8313835616627133,0.16242331232226953,0.09189704754873253,0.5,0.0,0.30880119059232225,0.9998234213892316,0.6200201454021259,True
0.0,1.0,0.3807303516128133,0.0,0.5164983342111147,0.9144618780443367,0.44753767008157913,0.02251869671114509,0.008170693256096234,0.1412759162446085,0.1,0.0,0.4040207131796363,0.999734056646812,0.940155810226632,True
0.0,0.08823529411764708,0.5276674331043916,1.0,0.7373005539136499,0.5259888547161525,0.30551779814351177,0.05383990847743661,0.4748855369605932,0.48093407495966556,0.02,1.0,0.6901023702310285,0.43279038592507457,0.23064706353791198,False
0.0,1.0,0.5080122400406806,0.24981245311327835,0.8182753296181482,0.6091731252745224,0.0,0.006104149670768084,0.25414584471815066,0.17982224166438868,0.1,0.0,0.7401181074251681,0.9999625550237927,0.5276876463077308,True
0.0,0.411764705882353,0.514716820318954,0.0007501875468867217,0.4604223527915656,0.5514665610572211,0.32295856899733166,0.8811011006324947,0.4380660868509306,0.25047652910495455,0.5,1.0,0.4652748983698025,0.43114978222009626,0.2317153172721708,False
0.3,0.08823529411764708,0.33138039342952297,1.0,0.5710921992491862,0.7734047357070598,0.0723601330941176,0.2917914746598306,0.1964741298927482,0.05887444818909005,0.0,1.0,0.40662035677472197,0.9999664310790659,0.7729959493465351,True
0.0,0.08823529411764708,0.6134023546782599,0.0007501875468867217,0.7001894687059749,0.7098641337067351,0.014031428272302119,0.2574152770584977,0.33943638418833005,0.10724898650267026,0.02,1.0,0.7282017468155404,0.5182657137099167,0.3195589826809323,False
0.0,0.0,0.7420323886457041,0.0,0.4532907154721255,0.46112642981893215,0.9352497302162106,0.8574810660420641,0.11217894175410452,0.21287367502825197,0.04,1.0,0.6341374482631075,0.3422491353975299,0.4810872715220666,False
0.6,0.0,0.5859897895891848,1.0,0.5239783783179575,0.6857400517923852,0.5003321822292875,0.44451037653815895,0.04790968361739206,0.15304322957761554,0.0,1.0,0.5682977209167488,0.9999735734564354,0.8740155361735525,True
0.0,0.0,0.33611883612189164,0.0622655663915979,0.48787485042281453,0.8798969719663687,0.9099301399069355,0.3340331639570221,0.16527437275033555,0.15690508577905082,1.0,0.0,0.34842388606025043,0.9999488511909549,0.7248340106915546,True
0.6,1.0,0.6064414129719244,0.24981245311327835,0.7359366444334481,0.4793064881995671,0.47773785890710885,0.14612903228483856,0.36736581288002346,0.41793503388849795,0.0,1.0,0.7515857764931466,0.9999785981558018,0.416882238151904,True
0.0,0.0,0.6925218273483127,0.0007501875468867217,0.3605257341792605,0.4570157903774944,0.29610856756943327,0.7822680809293997,0.1653748829076441,0.12500362387803732,0.02,1.0,0.5261684498611423,0.5937114313450076,0.4853530126558098,False
0.0,0.0,0.2943149537217753,0.0622655663915979,0.4188397705753544,0.7293440591048156,0.9487986328243025,0.1543492336976902,0.3219629008186424,0.2682695642554382,0.04,0.0,0.2661662045766491,0.9999672981373113,0.43897889094244197,True
0.3,0.0,0.47935548155347885,0.0007501875468867217,0.2430789040076009,0.5512848763501967,0.2624842294643537,0.37168098074506917,0.4712663619705425,0.09931125115322573,0.0,1.0,0.28062234397439667,0.999966635672844,0.38877076070084016,True
0.1,0.08823529411764708,0.34744556728788467,0.24981245311327835,0.3069843827567347,0.9320796420585774,0.9557968474753797,0.9375742246587287,0.046774409738712094,0.026958069694331715,0.0,1.0,0.22680343198056985,0.9999654446438444,0.8258597937907937,True
0.6,0.0,0.5582935584296607,1.0,0.9012510877799582,0.49556671938161445,0.4651852743734805,0.26620829087985104,0.07580031560797384,0.1979695282104884,0.0,1.0,0.8496569872694373,0.9999605116153913,0.8354495679373023,True
0.0,1.0,0.653954870900562,1.0,0.6129392449694016,0.44239457005176597,0.44194511003506015,0.9540769827508868,0.023499169561824716,0.10849826976533851,0.02,0.0,0.6904485311863597,0.9997997630842601,0.8767578972325091,True
0.0,1.0,0.52818750614263,0.0,0.2278266300666143,0.6466986139587643,0.4737574534069079,0.17305968705176866,0.0005662231045828739,0.19189134219832205,1.0,0.0,0.3062729756095761,0.9999640810332853,0.9439857646930933,True
0.0,0.411764705882353,0.5431111648112923,1.0,0.866015952023425,0.4160430408854875,0.05343887772834921,0.5725198583659584,0.3638210053193339,0.5578003379121623,0.1,1.0,0.807833892618425,0.3349569854959644,0.25338106599991794,False
0.0,1.0,0.5821278885622378,0.24981245311327835,0.2592742309335687,0.5761150598818584,0.9693471112968366,0.041602860676271024,0.011848099050822205,0.09046921481956137,0.5,0.0,0.36895818612047293,0.9999248540195789,0.9042548943587837,True
0.0,0.0,0.3206274200390178,0.24981245311327835,0.620284264025873,0.9573354965676618,0.32820487129833115,0.4636072797250325,0.21958292457762035,0.3536164142915178,0.1,0.0,0.4353808398627921,0.9998530962538976,0.5753763624710385,True
0.6,0.08823529411764708,0.7652097125888755,1.0,0.7392963263037262,0.7034448111883017,0.4575990644317943,0.05611908074767035,0.89974383313994,0.17517766580914698,0.0,1.0,0.8804988483907881,0.9999630011960638,0.23483529924032148,True
0.0,0.411764705882353,0.5865998864877096,1.0,0.5004632716258222,0.6404606399553127,0.049506963170941866,0.06431472393536054,0.7603366032735569,0.12883026902129768,0.04,0.0,0.5507859446899372,0.9999603638666228,0.29710990360721884,True
0.0,0.411764705882353,0.4746804041045438,0.0007501875468867217,0.7391520074431406,0.515324733684476,0.022681675707450166,0.9129446754046164,0.7082759913008281,0.2195448418582186,0.5,0.0,0.6494796841811379,0.9999215678846618,0.2784836451046787,True
0.0,0.411764705882353,0.41693998123294396,1.0,0.21747510913790258,0.34902669302029626,0.9660040979716868,0.24831812362865618,0.03504696510205389,0.11198387772216045,0.04,1.0,0.21615626910643648,0.9982437427602973,0.8662086345728879,False
0.0,0.08823529411764708,0.5102012775286857,0.24981245311327835,0.7252173413210596,0.5130807224541521,0.047394101285715876,0.2070090451629734,0.06494703278807794,0.13886086376485296,0.02,0.0,0.6665459598470624,0.9999699830015178,0.781339481144612,True
0.1,0.0,0.2461350668593809,0.24981245311327835,0.2911776703501925,0.74776917567039,0.9290525775408823,0.7983431645621653,0.047070830857084967,0.1957022408886975,0.0,1.0,0.13959985044127787,0.9999633758199478,0.8335162471963442,True
0.0,0.0,0.26017099118434217,0.0622655663915979,0.347505788936854,0.9338108363401753,0.3028275651235503,0.24166944260228398,0.05767329425637116,0.13382918473447064,0.02,0.0,0.1894899275034163,0.9999718741297525,0.7846842196305877,True
0.0,0.411764705882353,0.304955113874283,0.24981245311327835,0.5113628386222686,0.7629492640610267,0.05637948671911567,0.11005713917831933,0.13567085391335587,0.00045676941347365494,0.1,1.0,0.3417026337473663,0.507697020465605,0.88805350211962,False
0.0,0.0,0.7316279381941824,0.24981245311327835,0.4669899911817268,0.5850640492233259,0.29152740027195784,0.3231924376913859,0.002996515621526568,0.038407009259003894,1.0,0.0,0.6366958593058598,0.999968579876755,0.9444281916469024,True
1.0,0.0,0.46709115633506837,0.24981245311327835,0.8056250605312161,0.6880545937833182,0.13570161170694625,0.5258482485795289,0.18940771976677515,0.11412598666817887,0.0,1.0,0.6969673154350096,0.999970256569942,0.6962280176315775,True
0.0,0.08823529411764708,0.5884988349146605,0.0,0.8187894882956646,0.6176352980857162,0.9923394851006236,0.09872439562281589,0.11736478520308344,0.01842657052136058,0.02,1.0,0.8051750467885954,0.5344482831771894,0.6855334490167759,False
0.0,0.0,0.5117502746490894,1.0,0.5102439728134227,0.6073649226274288,0.322901552686992,0.13969100053223757,0.13198563394186416,0.34190674768225354,0.5,0.0,0.5004835682155351,0.9999540888694167,0.6426586383013225,True
0.0,0.411764705882353,0.4412262373423088,0.24981245311327835,0.20667458419616613,0.7364213678675836,0.48752298229969154,0.2995252011932326,0.005067651657074172,0.5800689642807096,0.1,0.0,0.22670689418439594,0.9999538978929017,0.927683345458976,True
0.0,0.0,0.09301518281372001,0.24981245311327835,0.3391508797975584,0.7835046319154377,0.9336164076540645,0.8544855984020402,0.007898227269168823,0.2851832651551319,0.1,0.0,0.05733284491605417,0.9999586682931929,0.9265396602126172,True
0.6,1.0,0.5628001994678211,1.0,0.7834275562022968,0.6357653676679942,0.3255883821408975,0.6334347164112413,0.02081090068589086,0.3159500248478231,0.0,1.0,0.7554973485182526,0.9999628293945391,0.8895850397834162,True
0.3,1.0,0.40719436394482056,0.0622655663915979,0.34783448799749284,0.691567174604082,0.9959465851520897,0.19852385784866317,0.010397866811737242,0.4552038606989414,0.0,1.0,0.30091646690471663,0.9999490620830422,0.914080405552141,True
1.0,0.08823529411764708,0.09097450321647038,0.0,0.3491090767520926,0.8072192762348981,0.054231202707657813,0.6193552881673652,0.0025758398035952666,0.018324419963148163,0.0,1.0,0.06263269623655976,0.9999652585836338,0.9530912447700539,True
0.0,0.08823529411764708,0.7198112643388823,0.0622655663915979,0.6637369857372346,0.5921110781617769,0.014732730459627082,0.07878714928302503,0.5478144450916668,0.1378020676287158,0.02,1.0,0.7827396985700696,0.9999591241426691,0.6168970837850215,False
0.0,0.411764705882353,0.2820338652963468,0.0,0.2816576113775695,0.7324362098817918,0.9192101004089055,0.5220581343434983,0.08904098911321681,0.22000069292656196,0.02,0.0,0.15994588228487672,0.9999478400735728,0.7354742185851486,True
0.1,0.08823529411764708,0.25457939358919823,0.0622655663915979,0.6028010350755522,0.8604232910494046,0.9916115212331987,0.03309789864070516,0.15375855608860117,0.29049297803119506,0.0,1.0,0.3705548969563317,0.9999675343690162,0.6662203467843788,True
0.3,0.08823529411764708,0.5299838716724334,1.0,0.6592371174193481,0.6972978934821127,0.08489127473810688,0.39710572630567004,0.10721164662865451,0.05008568091783868,0.0,1.0,0.6297881435284909,0.9999687899025533,0.8261269261112528,True
0.0,1.0,0.11899122752771518,1.0,0.38531060274436557,0.8982808661517342,0.2888519482743392,0.608353636636302,0.013048898755305544,0.09949528490720287,0.02,1.0,0.10893478180336569,0.2775152338067748,0.8234505595275006,False
0.0,0.0,0.6738532964839905,0.24981245311327835,0.6979797516085484,0.40229576321731597,0.4392029001169256,0.02865727615933078,0.4220934600472024,0.28382220527536334,0.5,0.0,0.7742112811542103,0.9999152862354541,0.4065639145174248,True
0.0,0.08823529411764708,0.3888338807805942,1.0,0.3765580521187073,0.7668871781744407,0.2518229388990468,0.009711391040655586,0.33601485124103114,0.22689409573554462,0.5,0.0,0.3076553727787852,0.9998974551700104,0.4336937672439799,True
0.0,0.411764705882353,0.4597264642622507,1.0,0.4725795007337168,0.3515806304671439,0.9331240829745279,0.5705080398713412,0.009716809200824312,0.02278263184841738,0.02,1.0,0.43214056092834063,0.4762130837586628,0.8876282938043417,False
0.0,0.08823529411764708,0.3154397383139571,0.24981245311327835,0.42058158250438105,0.7946532006130228,0.2688624697927331,0.4277496203412521,0.02744045306326137,0.011977225020294534,0.1,0.0,0.28354113135376835,0.9999580737556821,0.9247100354161526,True
0.1,0.0,0.7381603743828808,1.0,0.8695280438184914,0.4780482119289393,0.08015024678723681,0.37685411804187685,0.9772984144740764,0.33349149256991784,0.0,1.0,0.9684485199033812,0.9999698987920396,0.22103933046808766,True
0.0,1.0,0.25192862054563125,0.0007501875468867217,0.21966202415058644,0.9867047787324464,0.04908318804760239,0.4921499296024338,0.007376297865289804,0.11104837010656153,0.04,1.0,0.09482441676293885,0.48724741506588565,0.890542951924374,False
0.0,1.0,0.6350265686262535,1.0,0.989270147043555,0.6189428668729023,0.10747014494953008,0.288035270921383,0.14628703253998787,0.24452859032558252,0.04,1.0,0.9877394318950179,0.2955712684220465,0.43406229138013863,False
0.6,0.08823529411764708,0.5491678203238317,0.0,0.3718628606140779,0.763585186178004,0.5204595592648606,0.059197478417393985,0.0013232598855889826,0.392225963652889,0.0,1.0,0.4258974073895523,0.9999581371550146,0.9545325603879817,True
1.0,0.0,0.1895538706321469,0.0622655663915979,0.2652780078804535,0.8949116102642721,0.9684988838656207,0.1380404731772775,0.0012057898039247762,0.04597029492262357,0.0,1.0,0.07936226289201365,0.9999635234587261,0.9664026497431573,True
0.0,0.411764705882353,0.3629249342052141,0.24981245311327835,0.717449592610051,0.8725367633018135,0.9323740441746872,0.5096509521182023,0.41981222039114674,0.35910833218624205,0.1,1.0,0.5436206090133728,0.487871682399017,0.27165561793261284,False
1.0,1.0,0.3548280720168284,0.0007501875468867217,0.166401569814834,0.8474672852451753,0.09214078473949532,0.18908130586151942,0.004986614517118248,0.07525286789454952,0.0,1.0,0.13490662771553996,0.9999740170704816,0.9520112696606472,True
0.0,1.0,0.11845555763002036,0.0007501875468867217,0.4505926976180228,0.7790500651039134,0.5235444403008042,0.6251557791672477,0.144222483021063,0.04604262171300853,0.1,1.0,0.15437947882090342,0.8522346605419346,0.6264307886531957,False
0.0,0.0,0.12590761002005557,1.0,0.350434406443902,0.860214418689183,0.316157422637175,0.21613495617193748,0.00659614983032864,0.2827105882548588,0.5,0.0,0.08997327674695743,0.9998416552703686,0.9499952715520443,True
0.0,0.0,0.6441811857270441,0.0,0.39467124486593264,0.38472618156176364,0.05148232181457403,0.22675084928570838,0.06895005474014779,0.13878973308403747,0.02,0.0,0.5149838704806111,0.9999759753967328,0.7985641675744375,True
1.0,1.0,0.3520289440400006,0.0,0.17593888709225203,0.8226495425751763,0.07778172730056121,0.657027881426199,0.09602729886400684,0.10677997201939582,0.0,1.0,0.13934007996231035,0.9999839574696565,0.7299514987206819,True
0.6,0.0,0.1060757771623706,0.0007501875468867217,0.4400398064679538,0.9727213463799697,0.2804902648146091,0.6632352928519148,0.0016398601777397586,0.4318201104600434,0.0,1.0,0.1374458922962445,0.9999717979930511,0.9498294996853166,True
1.0,1.0,0.4384306214328353,0.24981245311327835,0.18392519870841006,0.695072951978164,0.32352201313771334,0.07977169904012538,0.044450836909433966,0.14224128742230285,0.0,1.0,0.20884671825693513,0.9999560071959892,0.8273050462724102,True
0.0,1.0,0.5553123064088368,0.0622655663915979,0.7194069989102494,0.7584663201227516,0.9348131315199409,0.14037949395013155,0.39726088955774497,0.2631756215192136,0.5,0.0,0.697663250168091,0.9999592790438032,0.39815811829388714,True
0.0,0.411764705882353,0.7231361598190231,0.0007501875468867217,0.6470364155120993,0.4991740027513324,0.06411858876582736,0.9073489710796478,0.4193991023746835,0.2027287196422122,1.0,0.0,0.7718799734337596,0.9995510267208751,0.3810909275091439,True
0.0,0.0,0.4240502576639198,1.0,0.46120942760586514,0.7148561641535252,0.4635291005695912,0.5795582917299105,0.18318613699759553,0.10306269668754259,0.04,0.0,0.39631689713773266,0.9997125379124694,0.6837757653498261,True
1.0,0.411764705882353,0.5759677671749497,1.0,0.6293571363372306,0.7833769769522286,0.25520558362493334,0.26263907115681767,0.06396980374933325,0.013768950511812764,0.0,1.0,0.6423583606380925,0.9999454713147673,0.9065075806769953,True
0.0,0.0,0.3202188539119506,0.0007501875468867217,0.1411705283316862,0.7638947597173581,0.44132708584718416,0.6220055401236799,0.09573803179001283,0.0798615897422079,0.04,1.0,0.09224271678900386,0.38755395937663717,0.537079571694627,False
0.6,0.08823529411764708,0.3268213510632121,0.0007501875468867217,0.49109773382986033,0.845935703263309,0.48259251691075594,0.8621176421902189,0.5400997583707764,0.32330785452883276,0.0,1.0,0.3436377952126337,0.9999656985880456,0.3290342890391784,True
0.0,1.0,0.49633417648527,1.0,0.5872666707773719,0.3800924529658681,0.516037125438919,0.5580202960401094,0.3192745637672549,0.1369358064099197,0.5,0.0,0.5473540053891419,0.9999516841455438,0.44295236334683447,True
0.0,0.08823529411764708,0.6949840076198042,0.0,0.467453778611167,0.697272831921808,0.980067511382083,0.5657547161829507,0.046605415839985176,0.11863807585888625,0.04,1.0,0.608922891289172,0.5300734852116115,0.7378243821868062,False
0.0,0.08823529411764708,0.381487298948084,0.24981245311327835,0.1557584687900535,0.9350934686930835,0.09101619191059576,0.18697489025274433,0.14480634545717558,0.25993247218611454,0.02,1.0,0.1473585607450838,0.4951798899472406,0.4762058073934848,False
0.0,0.411764705882353,0.8825770241913524,0.0,0.5787648044501998,0.07513501256821697,0.276736597824944,0.09720633991912433,0.17874312414162621,0.16842665984398264,0.04,0.0,0.8415139590557716,0.9999547250026277,0.5669685687035075,True
0.0,0.411764705882353,0.13728323258031327,0.0622655663915979,0.4767530510483349,0.7949294774895721,0.018941898941575944,0.018828364488777564,0.026356624104420894,0.30586843101991235,0.04,1.0,0.18743476112342083,0.9981658069822144,0.9061429709581759,False
0.0,0.411764705882353,0.23803736366674233,1.0,0.287702188591632,0.7299536409468386,0.9544243925646975,0.51239082838144,0.003956979183303611,0.18740477085587795,0.04,1.0,0.13111515013576458,0.8705309712994052,0.9355775303443131,False
0.1,0.08823529411764708,0.49620904462969406,0.0007501875468867217,0.21660722617255956,0.7962839464752022,0.46681833005643647,0.5933811370298926,0.06613316813650165,0.23737585892408325,0.0,1.0,0.27454771888945384,0.9999695938586641,0.7995686632553343,True
0.6,0.0,0.40645871793951827,0.0007501875468867217,0.43074310809686933,0.5983597279889415,0.08146816397634589,0.5964402562627614,0.0460007879247616,0.1251908710706798,0.0,1.0,0.3604340458979669,0.9999689489641364,0.8642987960056001,True
0.0,1.0,0.49538424614050314,0.0622655663915979,0.2053216143015928,0.4518653530708815,0.0715529380243053,0.8814665887247711,0.3657020398790214,0.3902231413105371,1.0,0.0,0.2660166874916845,0.9994748222542087,0.3873108673493005,True
0.1,0.0,0.3328391485180484,0.0622655663915979,0.41889492694703767,0.8912197896701274,0.3032803140598764,0.8269684242219418,0.042498590526255375,0.19267511037978355,0.0,1.0,0.29560033081353776,0.9999705415406526,0.8460100988858169,True
0.6,0.0,0.22747720628132484,0.0622655663915979,0.22563307753388528,0.8602976725292748,0.9994767219035114,0.646351734440225,0.14889328671115787,0.07724673792888247,0.0,1.0,0.08067574312544767,0.9999687723050508,0.6984141839229926,True
0.0,0.0,0.4033238475271448,0.24981245311327835,0.44969731394507617,0.5767706507960071,0.3218314975634397,0.1537254558262693,0.19205217409997127,0.2826516746988128,0.5,1.0,0.37194185831270854,0.5481921216396561,0.4476985491996175,False
0.0,0.411764705882353,0.8039466129451753,0.24981245311327835,0.6334855255594314,0.7251798210371242,0.24393862216575332,0.6509936175052402,0.5745760282740928,0.32424129835366106,0.04,1.0,0.8243423248058583,0.8721892761637116,0.2827904166677512,False
0.1,0.08823529411764708,0.5001863375555109,0.0622655663915979,0.44548927080563683,0.621100834433274,0.33203109636789013,0.08740899045046253,0.0066420964242992105,0.271313942218089,0.0,1.0,0.4430027354783501,0.9999701664778073,0.9470231477714941,True
0.0,0.411764705882353,0.6304987478466728,0.0,0.7919138724377937,0.40061154954746836,0.30779352930621284,0.030116302175503158,0.1822569183223932,0.19836438486552516,0.04,1.0,0.8166170592951634,0.34275018547696534,0.39427356269332936,False
0.3,0.411764705882353,0.9070468913397729,1.0,0.7059218674252987,0.07671886280767884,0.9600982009501329,0.7979993133306035,0.44432276284292815,0.2810507175234104,0.0,1.0,0.9651927059815621,0.9999934187303878,0.36181442793009166,True
0.6,1.0,0.9006985745280112,0.0622655663915979,0.7234992216157488,0.21677047391344917,0.29521735553599837,0.9702163516880324,0.7634858551802011,0.21916844188749526,0.0,1.0,0.9748920529884915,0.9999615203747889,0.25120220628501727,True
0.0,1.0,0.5953122606670291,1.0,0.7302164097603536,0.6590447662306496,0.9648157274001132,0.37014456892996406,0.06015685025920957,0.10313097345161039,0.1,1.0,0.738110374715613,0.29656834891081274,0.6184323133429414,False
0.0,0.08823529411764708,0.187144936499541,0.0,0.5527170000466524,0.8989899068586517,0.014599632529428306,0.32517750497365167,0.11958206822329205,0.12449877372214503,1.0,0.0,0.2809310965570999,0.9999604824065138,0.6774034903341073,True
0.0,0.08823529411764708,0.7382921845023311,0.24981245311327835,0.8134390368841493,0.5156514844268534,0.9646743232080354,0.6084096676454022,0.23687899540880716,0.05561709296481804,1.0,0.0,0.920958292222716,0.999962307869098,0.6284484658682489,True
0.1,0.411764705882353,0.4901673674116225,0.0,0.7880764462257956,0.7996813189232993,0.141859222390613,0.08788466846091633,0.5712407548503691,0.1616074217889244,0.0,1.0,0.7012053198164541,0.9999446287527265,0.3317006632624475,True
1.0,0.411764705882353,0.6015107148685708,0.0622655663915979,0.3683300539285175,0.4044948525399549,0.3153703419784023,0.42795871072116015,0.032181774687236556,0.03951501790684641,0.0,1.0,0.4629904730929937,0.9999499942055141,0.8991464465752562,True
